"round","seed.1","name.1","link.1","score.1","games.1","win_pct.1","srs.1","sos.1","win_pct_home.1","win_pct_away.1","win_pct_conf.1","pts_pg.1","opp_pts_pg.1","fg_pg.1","fg_pct.1","fg3_pg.1","fg3_pct.1","ft_pg.1","ft_pct.1","orb_pg.1","trb_pg.1","ast_pg.1","stl_pg.1","blk_pg.1","tov_pg.1","pf_pg.1","seed.2","name.2","link.2","score.2","games.2","win_pct.2","srs.2","sos.2","win_pct_home.2","win_pct_away.2","win_pct_conf.2","pts_pg.2","opp_pts_pg.2","fg_pg.2","fg_pct.2","fg3_pg.2","fg3_pct.2","ft_pg.2","ft_pct.2","orb_pg.2","trb_pg.2","ast_pg.2","stl_pg.2","blk_pg.2","tov_pg.2","pf_pg.2","year","winner","point_diff"
2,6,"Memphis","/cbb/schools/memphis/men/2013.html",48,36,0.861,12.28,2.73,0.944444444444444,0.9,1,74.4722222222222,64.9166666666667,27.1111111111111,0.471,6.11111111111111,0.372,14.1388888888889,0.66,12.1666666666667,34.5277777777778,16.8055555555556,8.91666666666667,6.41666666666667,14.5277777777778,18.0833333333333,3,"Michigan State","/cbb/schools/michigan-state/men/2013.html",70,36,0.75,18.63,10.55,0.944444444444444,0.545454545454545,0.722222222222222,68,59.1388888888889,24.5,0.459,4.91666666666667,0.338,14.0833333333333,0.714,11.6944444444444,34.4722222222222,13.1666666666667,8.02777777777778,3.88888888888889,13.5833333333333,16.0833333333333,2013,"team2",-22
2,7,"Creighton","/cbb/schools/creighton/men/2013.html",50,36,0.778,16.43,5.15,0.882352941176471,0.583333333333333,0.722222222222222,74.4444444444444,63.1666666666667,26.1666666666667,0.501,8.52777777777778,0.414,13.5833333333333,0.759,8.33333333333333,32.5555555555556,16.9166666666667,4.83333333333333,2.55555555555556,12.3055555555556,16.3333333333333,2,"Duke","/cbb/schools/duke/men/2013.html",66,36,0.833,21.46,9.57,1,0.555555555555556,0.777777777777778,77.1666666666667,65.2777777777778,26.6666666666667,0.472,7.5,0.399,16.3333333333333,0.739,9.36111111111111,31.0833333333333,14.3055555555556,6.44444444444444,3.75,10.6388888888889,17.9166666666667,2013,"team2",-16
3,1,"Louisville","/cbb/schools/louisville/men/2013.html",77,40,0.875,24.82,9.14,0.9375,0.727272727272727,0.777777777777778,74.45,58.775,26.2,0.456,5.75,0.333,16.3,0.709,13.275,34.625,14.6,10.75,4.2,12.375,18.175,12,"Oregon","/cbb/schools/oregon/men/2013.html",69,37,0.757,13.78,5.73,0.894736842105263,0.545454545454545,0.666666666666667,71.6216216216216,63.5675675675676,25.5135135135135,0.447,5.18918918918919,0.333,15.4054054054054,0.705,12.1891891891892,34.7297297297297,13.0810810810811,8.48648648648649,3.94594594594595,15,17.5945945945946,2013,"team1",8
3,3,"Michigan State","/cbb/schools/michigan-state/men/2013.html",61,36,0.75,18.63,10.55,0.944444444444444,0.545454545454545,0.722222222222222,68,59.1388888888889,24.5,0.459,4.91666666666667,0.338,14.0833333333333,0.714,11.6944444444444,34.4722222222222,13.1666666666667,8.02777777777778,3.88888888888889,13.5833333333333,16.0833333333333,2,"Duke","/cbb/schools/duke/men/2013.html",71,36,0.833,21.46,9.57,1,0.555555555555556,0.777777777777778,77.1666666666667,65.2777777777778,26.6666666666667,0.472,7.5,0.399,16.3333333333333,0.739,9.36111111111111,31.0833333333333,14.3055555555556,6.44444444444444,3.75,10.6388888888889,17.9166666666667,2013,"team2",-10
4,1,"Louisville","/cbb/schools/louisville/men/2013.html",85,40,0.875,24.82,9.14,0.9375,0.727272727272727,0.777777777777778,74.45,58.775,26.2,0.456,5.75,0.333,16.3,0.709,13.275,34.625,14.6,10.75,4.2,12.375,18.175,2,"Duke","/cbb/schools/duke/men/2013.html",63,36,0.833,21.46,9.57,1,0.555555555555556,0.777777777777778,77.1666666666667,65.2777777777778,26.6666666666667,0.472,7.5,0.399,16.3333333333333,0.739,9.36111111111111,31.0833333333333,14.3055555555556,6.44444444444444,3.75,10.6388888888889,17.9166666666667,2013,"team1",22
1,1,"Kansas","/cbb/schools/kansas/men/2013.html",64,37,0.838,20.79,7.55,0.941176470588235,0.7,0.777777777777778,75.1891891891892,61.9459459459459,26.6216216216216,0.481,5.83783783783784,0.364,16.1081081081081,0.737,10.7837837837838,36.5945945945946,15.5405405405405,7.02702702702703,6.67567567567568,13.972972972973,16.7567567567568,16,"Western Kentucky","/cbb/schools/western-kentucky/men/2013.html",57,36,0.556,-0.63,-1.12,0.733333333333333,0.307692307692308,0.5,66.9166666666667,65.6666666666667,23.25,0.427,6.27777777777778,0.319,14.1388888888889,0.674,12.25,33.4444444444444,11.1111111111111,6.19444444444444,3.19444444444444,14.9166666666667,19.1944444444444,2013,"team1",7
1,8,"UNC","/cbb/schools/north-carolina/men/2013.html",78,36,0.694,14.57,8.06,0.875,0.538461538461538,0.666666666666667,76.7222222222222,69.2222222222222,28.4166666666667,0.441,7.55555555555556,0.376,12.2777777777778,0.675,13.2777777777778,34.8333333333333,17.1111111111111,8.41666666666667,3.25,12.0277777777778,14.9722222222222,9,"Villanova","/cbb/schools/villanova/men/2013.html",71,34,0.588,10.75,8.54,0.75,0.461538461538462,0.555555555555556,67.8529411764706,65.1176470588235,21.5294117647059,0.416,6,0.331,18.7941176470588,0.719,11.2647058823529,32.8235294117647,12.1470588235294,7.73529411764706,3.35294117647059,15.6764705882353,19.1470588235294,2013,"team1",7
1,5,"VCU","/cbb/schools/virginia-commonwealth/men/2013.html",88,36,0.75,16.97,4.55,0.882352941176471,0.727272727272727,0.75,76.9444444444444,64.5277777777778,28.0555555555556,0.45,7.80555555555556,0.351,13.0277777777778,0.701,13.3055555555556,32.0833333333333,14.4722222222222,11.7222222222222,3.02777777777778,11.3055555555556,19.6666666666667,12,"Akron","/cbb/schools/akron/men/2013.html",42,33,0.788,8.12,0.18,0.9375,0.636363636363636,0.875,71.7878787878788,62.7575757575758,25.8181818181818,0.455,6.93939393939394,0.332,13.2121212121212,0.643,12.8787878787879,34.6969696969697,14.6969696969697,7,5.72727272727273,13.8787878787879,17.4848484848485,2013,"team1",46
1,4,"Michigan","/cbb/schools/michigan/men/2013.html",71,39,0.795,21.29,10.05,0.944444444444444,0.5,0.666666666666667,75.1794871794872,63.2564102564103,28.025641025641,0.484,7.58974358974359,0.385,11.5384615384615,0.701,10.6666666666667,31.9487179487179,14.4871794871795,6.12820512820513,2.76923076923077,9.43589743589744,12.7179487179487,13,"South Dakota State","/cbb/schools/south-dakota-state/men/2013.html",56,35,0.714,2.35,-3.27,1,0.4375,0.8125,73.3714285714286,65.7142857142857,26,0.47,7.71428571428571,0.389,13.6571428571429,0.762,9.45714285714286,32.1428571428571,14.4571428571429,5,2.22857142857143,10.4285714285714,14.0571428571429,2013,"team1",15
1,6,"UCLA","/cbb/schools/ucla/men/2013.html",63,35,0.714,12.82,7.77,0.833333333333333,0.666666666666667,0.722222222222222,74.4,69.3428571428571,27.4571428571429,0.451,4.88571428571429,0.333,14.6,0.724,11.0571428571429,33.2857142857143,15.9714285714286,8.08571428571429,3.62857142857143,11.1714285714286,15.0285714285714,11,"Minnesota","/cbb/schools/minnesota/men/2013.html",83,34,0.618,16.84,10.31,0.882352941176471,0.272727272727273,0.444444444444444,68.7352941176471,62.2058823529412,23.9705882352941,0.443,5.41176470588235,0.337,15.3823529411765,0.685,14.7352941176471,34.8823529411765,14.7941176470588,7.44117647058824,5.5,13.7352941176471,17.7941176470588,2013,"team2",-20
1,3,"Florida","/cbb/schools/florida/men/2013.html",79,37,0.784,23.88,6.85,1,0.583333333333333,0.777777777777778,71.4054054054054,54.3783783783784,25.9459459459459,0.478,8.10810810810811,0.378,11.4054054054054,0.677,10.2972972972973,31.8648648648649,14.5945945945946,7.16216216216216,3.24324324324324,10.8378378378378,14,14,"Northwestern State","/cbb/schools/northwestern-state/men/2013.html",47,32,0.719,0.39,-3.79,0.928571428571429,0.533333333333333,0.833333333333333,79.96875,71.40625,28.71875,0.458,5.90625,0.313,16.625,0.686,13.59375,35.40625,15.28125,9.59375,4.71875,14,19.34375,2013,"team1",32
1,7,"San Diego State","/cbb/schools/san-diego-state/men/2013.html",70,34,0.676,12.95,6.14,0.933333333333333,0.4,0.5625,69.2941176470588,61.0882352941176,24.6764705882353,0.438,5.94117647058824,0.327,14,0.683,11.0588235294118,33.6470588235294,12.5,6.91176470588235,4.55882352941176,12.0588235294118,14.6176470588235,10,"Oklahoma","/cbb/schools/oklahoma/men/2013.html",55,32,0.625,11.4,7.08,0.857142857142857,0.416666666666667,0.631578947368421,70.625,66.3125,25.09375,0.435,4.96875,0.323,15.46875,0.757,11.78125,33.3125,12.3125,6.4375,2.78125,11.75,17.40625,2013,"team1",15
1,2,"Georgetown","/cbb/schools/georgetown/men/2013.html",68,32,0.781,15.86,7.61,0.941176470588235,0.666666666666667,0.777777777777778,64.6875,56.4375,23.03125,0.453,5.90625,0.353,12.71875,0.679,9.28125,29.96875,14.8125,7.5,3.84375,12.71875,17.375,15,"Florida Gulf Coast","/cbb/schools/florida-gulf-coast/men/2013.html",78,37,0.703,3.01,-1.82,0.9375,0.4,0.722222222222222,72.8648648648649,66.7297297297297,26.3783783783784,0.462,6.67567567567568,0.342,13.4324324324324,0.675,11.1351351351351,33.1351351351351,14.1351351351351,8.94594594594595,3.75675675675676,14.7297297297297,17.5405405405405,2013,"team2",-10
2,1,"Kansas","/cbb/schools/kansas/men/2013.html",70,37,0.838,20.79,7.55,0.941176470588235,0.7,0.777777777777778,75.1891891891892,61.9459459459459,26.6216216216216,0.481,5.83783783783784,0.364,16.1081081081081,0.737,10.7837837837838,36.5945945945946,15.5405405405405,7.02702702702703,6.67567567567568,13.972972972973,16.7567567567568,8,"UNC","/cbb/schools/north-carolina/men/2013.html",58,36,0.694,14.57,8.06,0.875,0.538461538461538,0.666666666666667,76.7222222222222,69.2222222222222,28.4166666666667,0.441,7.55555555555556,0.376,12.2777777777778,0.675,13.2777777777778,34.8333333333333,17.1111111111111,8.41666666666667,3.25,12.0277777777778,14.9722222222222,2013,"team1",12
2,5,"VCU","/cbb/schools/virginia-commonwealth/men/2013.html",53,36,0.75,16.97,4.55,0.882352941176471,0.727272727272727,0.75,76.9444444444444,64.5277777777778,28.0555555555556,0.45,7.80555555555556,0.351,13.0277777777778,0.701,13.3055555555556,32.0833333333333,14.4722222222222,11.7222222222222,3.02777777777778,11.3055555555556,19.6666666666667,4,"Michigan","/cbb/schools/michigan/men/2013.html",78,39,0.795,21.29,10.05,0.944444444444444,0.5,0.666666666666667,75.1794871794872,63.2564102564103,28.025641025641,0.484,7.58974358974359,0.385,11.5384615384615,0.701,10.6666666666667,31.9487179487179,14.4871794871795,6.12820512820513,2.76923076923077,9.43589743589744,12.7179487179487,2013,"team2",-25
2,11,"Minnesota","/cbb/schools/minnesota/men/2013.html",64,34,0.618,16.84,10.31,0.882352941176471,0.272727272727273,0.444444444444444,68.7352941176471,62.2058823529412,23.9705882352941,0.443,5.41176470588235,0.337,15.3823529411765,0.685,14.7352941176471,34.8823529411765,14.7941176470588,7.44117647058824,5.5,13.7352941176471,17.7941176470588,3,"Florida","/cbb/schools/florida/men/2013.html",78,37,0.784,23.88,6.85,1,0.583333333333333,0.777777777777778,71.4054054054054,54.3783783783784,25.9459459459459,0.478,8.10810810810811,0.378,11.4054054054054,0.677,10.2972972972973,31.8648648648649,14.5945945945946,7.16216216216216,3.24324324324324,10.8378378378378,14,2013,"team2",-14
2,7,"San Diego State","/cbb/schools/san-diego-state/men/2013.html",71,34,0.676,12.95,6.14,0.933333333333333,0.4,0.5625,69.2941176470588,61.0882352941176,24.6764705882353,0.438,5.94117647058824,0.327,14,0.683,11.0588235294118,33.6470588235294,12.5,6.91176470588235,4.55882352941176,12.0588235294118,14.6176470588235,15,"Florida Gulf Coast","/cbb/schools/florida-gulf-coast/men/2013.html",81,37,0.703,3.01,-1.82,0.9375,0.4,0.722222222222222,72.8648648648649,66.7297297297297,26.3783783783784,0.462,6.67567567567568,0.342,13.4324324324324,0.675,11.1351351351351,33.1351351351351,14.1351351351351,8.94594594594595,3.75675675675676,14.7297297297297,17.5405405405405,2013,"team2",-10
3,1,"Kansas","/cbb/schools/kansas/men/2013.html",85,37,0.838,20.79,7.55,0.941176470588235,0.7,0.777777777777778,75.1891891891892,61.9459459459459,26.6216216216216,0.481,5.83783783783784,0.364,16.1081081081081,0.737,10.7837837837838,36.5945945945946,15.5405405405405,7.02702702702703,6.67567567567568,13.972972972973,16.7567567567568,4,"Michigan","/cbb/schools/michigan/men/2013.html",87,39,0.795,21.29,10.05,0.944444444444444,0.5,0.666666666666667,75.1794871794872,63.2564102564103,28.025641025641,0.484,7.58974358974359,0.385,11.5384615384615,0.701,10.6666666666667,31.9487179487179,14.4871794871795,6.12820512820513,2.76923076923077,9.43589743589744,12.7179487179487,2013,"team2",-2
3,3,"Florida","/cbb/schools/florida/men/2013.html",62,37,0.784,23.88,6.85,1,0.583333333333333,0.777777777777778,71.4054054054054,54.3783783783784,25.9459459459459,0.478,8.10810810810811,0.378,11.4054054054054,0.677,10.2972972972973,31.8648648648649,14.5945945945946,7.16216216216216,3.24324324324324,10.8378378378378,14,15,"Florida Gulf Coast","/cbb/schools/florida-gulf-coast/men/2013.html",50,37,0.703,3.01,-1.82,0.9375,0.4,0.722222222222222,72.8648648648649,66.7297297297297,26.3783783783784,0.462,6.67567567567568,0.342,13.4324324324324,0.675,11.1351351351351,33.1351351351351,14.1351351351351,8.94594594594595,3.75675675675676,14.7297297297297,17.5405405405405,2013,"team1",12
4,4,"Michigan","/cbb/schools/michigan/men/2013.html",79,39,0.795,21.29,10.05,0.944444444444444,0.5,0.666666666666667,75.1794871794872,63.2564102564103,28.025641025641,0.484,7.58974358974359,0.385,11.5384615384615,0.701,10.6666666666667,31.9487179487179,14.4871794871795,6.12820512820513,2.76923076923077,9.43589743589744,12.7179487179487,3,"Florida","/cbb/schools/florida/men/2013.html",59,37,0.784,23.88,6.85,1,0.583333333333333,0.777777777777778,71.4054054054054,54.3783783783784,25.9459459459459,0.478,8.10810810810811,0.378,11.4054054054054,0.677,10.2972972972973,31.8648648648649,14.5945945945946,7.16216216216216,3.24324324324324,10.8378378378378,14,2013,"team1",20
1,1,"Gonzaga","/cbb/schools/gonzaga/men/2013.html",64,35,0.914,20.44,4.14,0.9375,0.909090909090909,1,77.0285714285714,59.8571428571429,27.4571428571429,0.497,6.45714285714286,0.371,15.6571428571429,0.705,11.6857142857143,34.1428571428571,15.1428571428571,7.91428571428571,2.74285714285714,11.2285714285714,15.7428571428571,16,"Southern","/cbb/schools/southern/men/2013.html",58,33,0.697,-2.62,-10.32,1,0.5,0.833333333333333,67.3636363636364,57.2727272727273,23.0606060606061,0.433,6.84848484848485,0.365,14.3939393939394,0.689,8.72727272727273,31.3636363636364,11.3939393939394,7.39393939393939,4.06060606060606,10.8787878787879,17.030303030303,2013,"team1",6
1,8,"Pitt","/cbb/schools/pittsburgh/men/2013.html",55,33,0.727,18.84,5.66,0.842105263157895,0.666666666666667,0.666666666666667,69.1515151515152,55.969696969697,25.3636363636364,0.472,4.93939393939394,0.349,13.4848484848485,0.668,12.8787878787879,32.3333333333333,16.2727272727273,6.60606060606061,3.96969696969697,11.030303030303,17.4242424242424,9,"Wichita State","/cbb/schools/wichita-state/men/2013.html",73,39,0.769,14.68,6.09,0.875,0.583333333333333,0.666666666666667,69.7435897435897,61.1538461538462,24.4615384615385,0.44,6.64102564102564,0.339,14.1794871794872,0.699,13.1282051282051,34.7435897435897,13.5897435897436,7.41025641025641,4.43589743589744,12.6153846153846,17.9487179487179,2013,"team2",-18
1,5,"Wisconsin","/cbb/schools/wisconsin/men/2013.html",46,35,0.657,18.76,9.73,0.833333333333333,0.454545454545455,0.666666666666667,64.9714285714286,55.9428571428571,23.5142857142857,0.42,7.4,0.33,10.5428571428571,0.634,11.4571428571429,34.3428571428571,13.2857142857143,5.71428571428571,4.37142857142857,9.54285714285714,14.0285714285714,12,"Ole Miss","/cbb/schools/mississippi/men/2013.html",57,36,0.75,14.44,4.17,0.941176470588235,0.5,0.666666666666667,77.1944444444444,66.9166666666667,27.1388888888889,0.438,6.61111111111111,0.324,16.3055555555556,0.678,12.9444444444444,34.75,12.5,8.25,5.13888888888889,10.9722222222222,16.8333333333333,2013,"team2",-11
1,4,"Kansas State","/cbb/schools/kansas-state/men/2013.html",61,35,0.771,13.54,6.54,0.9375,0.7,0.777777777777778,68.9714285714286,60.4285714285714,24.9142857142857,0.436,6.8,0.362,12.3428571428571,0.685,13.4285714285714,32.7142857142857,15.9142857142857,7.05714285714286,3.68571428571429,11.5142857142857,18.0285714285714,13,"La Salle","/cbb/schools/la-salle/men/2013.html",63,34,0.706,10.15,4.47,0.866666666666667,0.571428571428571,0.6875,72.0588235294118,66.3823529411765,25.6176470588235,0.451,7.70588235294118,0.377,13.1176470588235,0.737,9.76470588235294,28.1764705882353,14.1470588235294,7.73529411764706,3.5,11.4705882352941,15.2941176470588,2013,"team2",-2
1,6,"Arizona","/cbb/schools/arizona/men/2013.html",81,35,0.771,17.31,7.48,0.875,0.636363636363636,0.666666666666667,73.4285714285714,63.6,25.1428571428571,0.455,7.68571428571429,0.371,15.4571428571429,0.749,11.2285714285714,33.4857142857143,13.6,6.68571428571429,3.82857142857143,13.0857142857143,16.6857142857143,11,"Belmont","/cbb/schools/belmont/men/2013.html",64,33,0.788,10.41,-0.92,1,0.692307692307692,0.875,76.7575757575758,64.5151515151515,27.4545454545455,0.491,8.45454545454546,0.383,13.3939393939394,0.732,9.27272727272727,29.2727272727273,15.6363636363636,9.75757575757576,2.66666666666667,13.3333333333333,18.3030303030303,2013,"team1",17
1,3,"New Mexico","/cbb/schools/new-mexico/men/2013.html",62,35,0.829,13.24,6.59,0.9375,0.666666666666667,0.8125,67.2857142857143,60.6285714285714,21.9428571428571,0.423,6.31428571428571,0.351,17.0857142857143,0.721,9.57142857142857,32.0857142857143,14.4285714285714,6.28571428571429,3.82857142857143,11.4857142857143,15.4857142857143,14,"Harvard","/cbb/schools/harvard/men/2013.html",68,30,0.667,3.96,0.17,0.928571428571429,0.428571428571429,0.785714285714286,68.3,64.1333333333333,22.5666666666667,0.475,6.36666666666667,0.398,16.8,0.723,7.3,26.5333333333333,13.0666666666667,7.26666666666667,4.2,13.3,15.2333333333333,2013,"team2",-6
1,7,"Notre Dame","/cbb/schools/notre-dame/men/2013.html",58,35,0.714,13.76,7.24,0.894736842105263,0.444444444444444,0.611111111111111,70,63.4857142857143,25.4857142857143,0.462,6.51428571428571,0.37,12.5142857142857,0.709,11.0571428571429,32.7428571428571,16.7714285714286,5,3.77142857142857,11.2285714285714,14.1428571428571,10,"Iowa State","/cbb/schools/iowa-state/men/2013.html",76,35,0.657,14.5,6.13,0.941176470588235,0.363636363636364,0.611111111111111,79.4,71.0285714285714,27.4857142857143,0.456,9.88571428571429,0.374,14.5428571428571,0.731,12.0571428571429,35.3714285714286,16,6.37142857142857,2.77142857142857,13.1428571428571,16.9428571428571,2013,"team2",-18
1,2,"Ohio State","/cbb/schools/ohio-state/men/2013.html",95,37,0.784,20.19,9.33,0.888888888888889,0.5,0.722222222222222,70.2432432432432,59.3783783783784,25.0810810810811,0.451,6.13513513513514,0.356,13.9459459459459,0.708,10.2162162162162,32.9459459459459,13.3243243243243,6.7027027027027,4.37837837837838,10.1891891891892,15.9459459459459,15,"Iona","/cbb/schools/iona/men/2013.html",70,34,0.588,4.06,0,0.916666666666667,0.357142857142857,0.611111111111111,80.3823529411765,76.3235294117647,28.1176470588235,0.454,8.32352941176471,0.367,15.8235294117647,0.781,11.6176470588235,32.1764705882353,15.3823529411765,6.52941176470588,2.97058823529412,12.3823529411765,17.1176470588235,2013,"team1",25
2,1,"Gonzaga","/cbb/schools/gonzaga/men/2013.html",70,35,0.914,20.44,4.14,0.9375,0.909090909090909,1,77.0285714285714,59.8571428571429,27.4571428571429,0.497,6.45714285714286,0.371,15.6571428571429,0.705,11.6857142857143,34.1428571428571,15.1428571428571,7.91428571428571,2.74285714285714,11.2285714285714,15.7428571428571,9,"Wichita State","/cbb/schools/wichita-state/men/2013.html",76,39,0.769,14.68,6.09,0.875,0.583333333333333,0.666666666666667,69.7435897435897,61.1538461538462,24.4615384615385,0.44,6.64102564102564,0.339,14.1794871794872,0.699,13.1282051282051,34.7435897435897,13.5897435897436,7.41025641025641,4.43589743589744,12.6153846153846,17.9487179487179,2013,"team2",-6
2,12,"Ole Miss","/cbb/schools/mississippi/men/2013.html",74,36,0.75,14.44,4.17,0.941176470588235,0.5,0.666666666666667,77.1944444444444,66.9166666666667,27.1388888888889,0.438,6.61111111111111,0.324,16.3055555555556,0.678,12.9444444444444,34.75,12.5,8.25,5.13888888888889,10.9722222222222,16.8333333333333,13,"La Salle","/cbb/schools/la-salle/men/2013.html",76,34,0.706,10.15,4.47,0.866666666666667,0.571428571428571,0.6875,72.0588235294118,66.3823529411765,25.6176470588235,0.451,7.70588235294118,0.377,13.1176470588235,0.737,9.76470588235294,28.1764705882353,14.1470588235294,7.73529411764706,3.5,11.4705882352941,15.2941176470588,2013,"team2",-2
2,6,"Arizona","/cbb/schools/arizona/men/2013.html",74,35,0.771,17.31,7.48,0.875,0.636363636363636,0.666666666666667,73.4285714285714,63.6,25.1428571428571,0.455,7.68571428571429,0.371,15.4571428571429,0.749,11.2285714285714,33.4857142857143,13.6,6.68571428571429,3.82857142857143,13.0857142857143,16.6857142857143,14,"Harvard","/cbb/schools/harvard/men/2013.html",51,30,0.667,3.96,0.17,0.928571428571429,0.428571428571429,0.785714285714286,68.3,64.1333333333333,22.5666666666667,0.475,6.36666666666667,0.398,16.8,0.723,7.3,26.5333333333333,13.0666666666667,7.26666666666667,4.2,13.3,15.2333333333333,2013,"team1",23
2,10,"Iowa State","/cbb/schools/iowa-state/men/2013.html",75,35,0.657,14.5,6.13,0.941176470588235,0.363636363636364,0.611111111111111,79.4,71.0285714285714,27.4857142857143,0.456,9.88571428571429,0.374,14.5428571428571,0.731,12.0571428571429,35.3714285714286,16,6.37142857142857,2.77142857142857,13.1428571428571,16.9428571428571,2,"Ohio State","/cbb/schools/ohio-state/men/2013.html",78,37,0.784,20.19,9.33,0.888888888888889,0.5,0.722222222222222,70.2432432432432,59.3783783783784,25.0810810810811,0.451,6.13513513513514,0.356,13.9459459459459,0.708,10.2162162162162,32.9459459459459,13.3243243243243,6.7027027027027,4.37837837837838,10.1891891891892,15.9459459459459,2013,"team2",-3
3,9,"Wichita State","/cbb/schools/wichita-state/men/2013.html",72,39,0.769,14.68,6.09,0.875,0.583333333333333,0.666666666666667,69.7435897435897,61.1538461538462,24.4615384615385,0.44,6.64102564102564,0.339,14.1794871794872,0.699,13.1282051282051,34.7435897435897,13.5897435897436,7.41025641025641,4.43589743589744,12.6153846153846,17.9487179487179,13,"La Salle","/cbb/schools/la-salle/men/2013.html",58,34,0.706,10.15,4.47,0.866666666666667,0.571428571428571,0.6875,72.0588235294118,66.3823529411765,25.6176470588235,0.451,7.70588235294118,0.377,13.1176470588235,0.737,9.76470588235294,28.1764705882353,14.1470588235294,7.73529411764706,3.5,11.4705882352941,15.2941176470588,2013,"team1",14
3,6,"Arizona","/cbb/schools/arizona/men/2013.html",70,35,0.771,17.31,7.48,0.875,0.636363636363636,0.666666666666667,73.4285714285714,63.6,25.1428571428571,0.455,7.68571428571429,0.371,15.4571428571429,0.749,11.2285714285714,33.4857142857143,13.6,6.68571428571429,3.82857142857143,13.0857142857143,16.6857142857143,2,"Ohio State","/cbb/schools/ohio-state/men/2013.html",73,37,0.784,20.19,9.33,0.888888888888889,0.5,0.722222222222222,70.2432432432432,59.3783783783784,25.0810810810811,0.451,6.13513513513514,0.356,13.9459459459459,0.708,10.2162162162162,32.9459459459459,13.3243243243243,6.7027027027027,4.37837837837838,10.1891891891892,15.9459459459459,2013,"team2",-3
4,9,"Wichita State","/cbb/schools/wichita-state/men/2013.html",70,39,0.769,14.68,6.09,0.875,0.583333333333333,0.666666666666667,69.7435897435897,61.1538461538462,24.4615384615385,0.44,6.64102564102564,0.339,14.1794871794872,0.699,13.1282051282051,34.7435897435897,13.5897435897436,7.41025641025641,4.43589743589744,12.6153846153846,17.9487179487179,2,"Ohio State","/cbb/schools/ohio-state/men/2013.html",66,37,0.784,20.19,9.33,0.888888888888889,0.5,0.722222222222222,70.2432432432432,59.3783783783784,25.0810810810811,0.451,6.13513513513514,0.356,13.9459459459459,0.708,10.2162162162162,32.9459459459459,13.3243243243243,6.7027027027027,4.37837837837838,10.1891891891892,15.9459459459459,2013,"team1",4
5,1,"Louisville","/cbb/schools/louisville/men/2013.html",72,40,0.875,24.82,9.14,0.9375,0.727272727272727,0.777777777777778,74.45,58.775,26.2,0.456,5.75,0.333,16.3,0.709,13.275,34.625,14.6,10.75,4.2,12.375,18.175,9,"Wichita State","/cbb/schools/wichita-state/men/2013.html",68,39,0.769,14.68,9.14,0.875,0.583333333333333,0.666666666666667,69.7435897435897,61.1538461538462,24.4615384615385,0.44,6.64102564102564,0.339,14.1794871794872,0.699,13.1282051282051,34.7435897435897,13.5897435897436,7.41025641025641,4.43589743589744,12.6153846153846,17.9487179487179,2013,"team1",4
5,4,"Syracuse","/cbb/schools/syracuse/men/2013.html",56,40,0.75,20.3,8.57,0.894736842105263,0.5,0.611111111111111,70.4,58.675,25.175,0.439,5.825,0.335,14.225,0.675,14,34.5,14.05,9,6.2,12.375,15.925,4,"Michigan","/cbb/schools/michigan/men/2013.html",61,39,0.795,21.29,8.57,0.944444444444444,0.5,0.666666666666667,75.1794871794872,63.2564102564103,28.025641025641,0.484,7.58974358974359,0.385,11.5384615384615,0.701,10.6666666666667,31.9487179487179,14.4871794871795,6.12820512820513,2.76923076923077,9.43589743589744,12.7179487179487,2013,"team2",-5
6,1,"Louisville","/cbb/schools/louisville/men/2013.html",82,40,0.875,24.82,9.14,0.9375,0.727272727272727,0.777777777777778,74.45,58.775,26.2,0.456,5.75,0.333,16.3,0.709,13.275,34.625,14.6,10.75,4.2,12.375,18.175,4,"Michigan","/cbb/schools/michigan/men/2013.html",76,39,0.795,21.29,9.14,0.944444444444444,0.5,0.666666666666667,75.1794871794872,63.2564102564103,28.025641025641,0.484,7.58974358974359,0.385,11.5384615384615,0.701,10.6666666666667,31.9487179487179,14.4871794871795,6.12820512820513,2.76923076923077,9.43589743589744,12.7179487179487,2013,"team1",6
1,1,"Virginia","/cbb/schools/virginia/men/2014.html",70,37,0.811,18.38,7.86,0.882352941176471,0.636363636363636,0.888888888888889,66.1891891891892,55.6756756756757,23.1081081081081,0.454,5.56756756756757,0.369,14.4054054054054,0.673,10.2432432432432,35.4594594594595,13.0810810810811,5.21621621621622,4.05405405405405,9.78378378378378,16.0540540540541,16,"Coastal Carolina","/cbb/schools/coastal-carolina/men/2014.html",59,34,0.618,-5.21,-6.31,0.736842105263158,0.461538461538462,0.6875,72.2941176470588,68.4117647058823,25.3235294117647,0.437,6.23529411764706,0.338,15.4117647058824,0.691,12.7647058823529,39.2941176470588,10.6470588235294,6.35294117647059,2.82352941176471,13.9117647058824,19.6470588235294,2014,"team1",11
